Order_ID,Customer_ID,Postal_Code,Order_Date,Ship_Date,Ship_Mode
CA-2014-121412,BG-11695,80027,9/24/2014,9/28/2014,Standard Class
CA-2014-121419,TC-21475,31907,4/3/2014,4/5/2014,First Class
CA-2014-121468,KD-16345,92683,11/20/2014,11/21/2014,First Class
CA-2014-121489,CM-11815,98115,8/22/2014,8/26/2014,Second Class
CA-2014-121503,FH-14275,77041,7/4/2014,7/7/2014,Second Class
CA-2014-121538,RH-19495,80219,11/29/2014,12/2/2014,First Class
CA-2014-121559,HW-14935,46203,6/2/2014,6/4/2014,Second Class
CA-2014-121580,ML-17410,47201,5/30/2014,6/5/2014,Standard Class
CA-2014-121615,DL-12925,55122,11/4/2014,11/10/2014,Standard Class
CA-2014-121643,AB-10105,97206,5/19/2014,5/21/2014,First Class
CA-2014-121678,BM-11650,44035,11/17/2014,11/21/2014,Second Class
CA-2014-121706,BM-11140,93101,2/27/2014,3/3/2014,Standard Class
CA-2014-121741,YC-21895,68025,12/27/2014,12/27/2014,Same Day
CA-2014-121790,LP-17095,60505,1/31/2014,2/7/2014,Standard Class
CA-2014-121804,LP-17095,42071,3/4/2014,3/9/2014,Standard Class
CA-2014-121818,JH-15430,27217,11/21/2014,11/22/2014,First Class
CA-2014-121839,MH-18115,43130,9/25/2014,9/29/2014,Standard Class
CA-2014-121853,DB-13660,90036,9/24/2014,9/30/2014,Standard Class
CA-2014-121888,CL-11890,2149,9/16/2014,9/18/2014,Second Class
CA-2014-121909,EA-14035,19134,8/1/2014,8/6/2014,Standard Class
CA-2014-122007,JK-15325,90032,3/19/2014,3/21/2014,Second Class
CA-2014-122028,CK-12205,44107,8/19/2014,8/26/2014,Standard Class
CA-2014-122035,EM-13825,57103,7/21/2014,7/26/2014,Standard Class
CA-2014-122056,PG-18895,22153,6/14/2014,6/18/2014,Standard Class
CA-2014-122077,JF-15295,75023,5/20/2014,5/26/2014,Standard Class
CA-2014-122105,CJ-12010,92646,6/25/2014,6/29/2014,Standard Class
CA-2014-122112,CA-11965,44107,9/26/2014,9/30/2014,Standard Class
CA-2014-122154,SA-20830,32216,4/10/2014,4/12/2014,First Class
CA-2014-122175,CA-12775,8360,5/13/2014,5/15/2014,Second Class
CA-2014-122196,CA-12265,19805,9/23/2014,9/25/2014,First Class
CA-2014-122280,SH-20395,10024,9/11/2014,9/11/2014,Same Day
CA-2014-122308,MV-17485,10011,3/25/2014,3/29/2014,Standard Class
CA-2014-122364,FA-14230,90008,9/25/2014,9/30/2014,Standard Class
CA-2014-122490,TT-21070,98103,11/14/2014,11/19/2014,Standard Class
CA-2014-122504,DB-13270,94513,11/8/2014,11/13/2014,Second Class
CA-2014-122539,SC-20305,19140,12/2/2014,12/6/2014,Standard Class
CA-2014-122595,GM-14455,60653,12/15/2014,12/21/2014,Standard Class
CA-2014-122644,SF-20965,43229,11/13/2014,11/18/2014,Standard Class
CA-2014-122693,NH-18610,30076,2/20/2014,2/22/2014,Second Class
CA-2014-122700,LT-17110,43229,11/27/2014,12/1/2014,Standard Class
CA-2014-122707,EB-13750,35244,4/17/2014,4/19/2014,First Class
CA-2014-122735,BD-11320,2908,4/13/2014,4/16/2014,Second Class
CA-2014-122763,HG-14845,77041,3/21/2014,3/21/2014,Same Day
CA-2014-122770,EP-13915,94122,12/14/2014,12/19/2014,Standard Class
CA-2014-122798,SV-20935,87105,12/29/2014,1/2/2015,Standard Class
CA-2014-122945,MB-18085,95661,11/17/2014,11/23/2014,Standard Class
CA-2014-122987,SJ-20215,38401,8/17/2014,8/17/2014,Same Day
CA-2014-122994,MV-17485,22204,2/7/2014,2/10/2014,First Class
CA-2014-123001,AW-10840,93309,9/3/2014,9/9/2014,Standard Class
CA-2014-123022,SC-20050,91941,9/4/2014,9/9/2014,Standard Class
CA-2014-123029,BT-11530,90049,10/1/2014,10/3/2014,Second Class
CA-2014-123036,HA-14905,45503,9/11/2014,9/18/2014,Standard Class
CA-2014-123043,AH-10195,10024,8/25/2014,8/30/2014,Standard Class
CA-2014-123071,CC-12550,75023,12/4/2014,12/7/2014,First Class
CA-2014-123085,EJ-13720,90008,3/4/2014,3/9/2014,Standard Class
CA-2014-123134,DW-13585,7090,5/3/2014,5/8/2014,Standard Class
CA-2014-123239,MG-18145,32216,7/28/2014,8/1/2014,Second Class
CA-2014-123246,AJ-10960,92037,10/18/2014,10/20/2014,Second Class
CA-2014-123351,KT-16480,31907,9/22/2014,9/26/2014,Standard Class
CA-2014-123372,DG-13300,10035,11/29/2014,12/3/2014,Standard Class
CA-2014-123491,JK-15205,94122,10/31/2014,11/6/2014,Standard Class
CA-2014-123624,SE-20110,93030,11/14/2014,11/18/2014,Second Class
CA-2014-123638,MA-17995,13601,6/28/2014,7/5/2014,Standard Class
CA-2014-123659,MN-17935,20735,2/11/2014,2/14/2014,First Class
CA-2014-123687,KC-16675,40214,5/27/2014,5/30/2014,First Class
CA-2014-123701,PG-18820,94110,11/25/2014,11/28/2014,First Class
CA-2014-123778,BS-11755,94122,9/24/2014,10/1/2014,Standard Class
CA-2014-123967,SF-20200,98226,11/2/2014,11/4/2014,Second Class
CA-2014-123981,RW-19630,10035,10/3/2014,10/9/2014,Standard Class
CA-2014-124086,MP-18175,92677,2/11/2014,2/15/2014,Standard Class
CA-2014-124114,RS-19765,76706,3/3/2014,3/3/2014,Same Day
CA-2014-124191,TS-21610,60610,6/13/2014,6/15/2014,Second Class
CA-2014-124205,TC-21145,8701,9/16/2014,9/20/2014,Standard Class
CA-2014-124261,JE-15715,90049,11/15/2014,11/20/2014,Standard Class
CA-2014-124296,CS-12355,70506,12/25/2014,12/29/2014,Standard Class
CA-2014-124401,RD-19900,97206,9/8/2014,9/13/2014,Standard Class
CA-2014-124436,SA-20830,93727,3/20/2014,3/23/2014,Second Class
CA-2014-124576,HK-14890,93905,8/2/2014,8/5/2014,Second Class
CA-2014-124597,AS-10630,33437,5/1/2014,5/6/2014,Standard Class
CA-2014-124674,JB-16000,78521,11/18/2014,11/24/2014,Standard Class
CA-2014-124716,BD-11560,93727,3/28/2014,4/1/2014,Standard Class
CA-2014-124744,EH-14125,26003,6/22/2014,6/26/2014,Standard Class
CA-2014-124765,HZ-14950,33311,11/26/2014,12/1/2014,Standard Class
CA-2014-124828,YS-21880,27217,7/4/2014,7/5/2014,First Class
CA-2014-124898,DB-12910,31907,9/12/2014,9/16/2014,Standard Class
CA-2014-124940,DK-13090,75007,2/22/2014,2/27/2014,Standard Class
CA-2014-125101,SH-19975,94109,3/7/2014,3/11/2014,Second Class
CA-2014-125115,RD-19930,78745,4/11/2014,4/11/2014,Same Day
CA-2014-125199,HM-14860,19120,10/20/2014,10/26/2014,Standard Class
CA-2014-125269,AF-10870,60610,4/25/2014,5/1/2014,Standard Class
CA-2014-125290,CC-12430,55407,11/7/2014,11/11/2014,Second Class
CA-2014-125367,NM-18445,10011,7/24/2014,7/31/2014,Standard Class
CA-2014-125381,SG-20605,94109,4/26/2014,4/28/2014,Second Class
CA-2014-125388,MP-17965,1841,10/20/2014,10/24/2014,Standard Class
CA-2014-125451,AH-10075,2920,10/24/2014,10/25/2014,First Class
CA-2014-125472,BD-11725,70506,5/31/2014,6/1/2014,First Class
CA-2014-125640,DD-13570,19134,7/26/2014,7/30/2014,Standard Class
CA-2014-125745,DV-13045,38109,7/1/2014,7/5/2014,Standard Class
CA-2014-125752,EH-14125,33311,8/1/2014,8/5/2014,Standard Class
CA-2014-125878,MH-18025,60623,2/26/2014,3/3/2014,Standard Class
CA-2014-125913,JO-15145,90008,1/17/2014,1/17/2014,Same Day
CA-2014-125990,JS-16030,94122,10/20/2014,10/24/2014,Standard Class
CA-2014-126046,JC-16105,30318,11/4/2014,11/8/2014,Standard Class
CA-2014-126067,KN-16705,98105,8/29/2014,9/4/2014,Standard Class
CA-2014-126074,RF-19735,48183,10/3/2014,10/7/2014,Standard Class
CA-2014-126123,AG-10765,60623,10/15/2014,10/19/2014,Standard Class
CA-2014-126144,GM-14680,19134,8/1/2014,8/6/2014,Standard Class
CA-2014-126221,CC-12430,47201,12/31/2014,1/6/2015,Standard Class
CA-2014-126242,MC-18100,90049,11/20/2014,11/25/2014,Standard Class
CA-2014-126354,SC-20380,33024,2/4/2014,2/9/2014,Standard Class
CA-2014-126382,HK-14890,37064,6/4/2014,6/8/2014,Standard Class
CA-2014-126396,AR-10345,77070,9/9/2014,9/13/2014,Second Class
CA-2014-126438,AR-10345,1841,9/11/2014,9/14/2014,First Class
CA-2014-126536,NK-18490,94110,10/13/2014,10/15/2014,First Class
CA-2014-126550,RD-19720,47905,3/30/2014,4/3/2014,Second Class
CA-2014-126634,AB-10165,90712,3/31/2014,4/2/2014,Second Class
CA-2014-126662,AB-10255,90036,7/18/2014,7/22/2014,Standard Class
CA-2014-126676,FH-14365,11550,9/30/2014,10/2/2014,First Class
CA-2014-126718,KT-16480,7050,4/30/2014,5/5/2014,Standard Class
CA-2014-126774,SH-20395,22204,4/16/2014,4/18/2014,First Class
CA-2014-126788,AB-10105,77581,6/6/2014,6/7/2014,First Class
CA-2014-126865,NP-18325,92024,12/6/2014,12/8/2014,Second Class
CA-2014-126914,JE-15715,28110,6/16/2014,6/20/2014,Standard Class
CA-2014-126928,GZ-14470,7960,9/18/2014,9/24/2014,Standard Class
CA-2014-126956,GT-14710,55044,8/22/2014,8/29/2014,Standard Class
CA-2014-127026,MH-18115,49201,1/22/2014,1/28/2014,Standard Class
CA-2014-127096,CS-12400,94109,9/16/2014,9/18/2014,Second Class
CA-2014-127117,HM-14860,7960,4/15/2014,4/20/2014,Standard Class
CA-2014-127180,TA-21385,10024,10/23/2014,10/25/2014,First Class
CA-2014-127264,SA-20830,60653,4/4/2014,4/6/2014,First Class
CA-2014-127285,MM-18055,98115,10/31/2014,11/7/2014,Standard Class
CA-2014-127306,BH-11710,37604,1/15/2014,1/19/2014,Standard Class
CA-2014-127313,RA-19285,19120,12/2/2014,12/5/2014,First Class
CA-2014-127397,ES-14080,19134,2/25/2014,3/1/2014,Standard Class
CA-2014-127432,AD-10180,59405,1/23/2014,1/28/2014,Standard Class
CA-2014-127460,FG-14260,60505,7/11/2014,7/15/2014,Standard Class
CA-2014-127474,RD-19810,60610,2/4/2014,2/8/2014,Second Class
CA-2014-127516,EH-14005,37211,12/29/2014,1/4/2015,Standard Class
CA-2014-127621,RE-19450,75081,3/4/2014,3/8/2014,Standard Class
CA-2014-127656,NW-18400,50701,7/12/2014,7/18/2014,Standard Class
CA-2014-127705,AB-10255,44052,6/3/2014,6/7/2014,Standard Class
CA-2014-127712,MG-17890,97301,9/1/2014,9/6/2014,Standard Class
CA-2014-127726,SS-20410,40324,9/12/2014,9/14/2014,Second Class
CA-2014-127782,TH-21115,19140,11/3/2014,11/7/2014,Standard Class
CA-2014-127803,ND-18460,35810,5/20/2014,5/24/2014,Standard Class
CA-2014-127922,SH-19975,75081,10/28/2014,11/4/2014,Standard Class
CA-2014-127929,FM-14215,6457,12/24/2014,12/28/2014,Standard Class
CA-2014-128041,RW-19540,98103,9/2/2014,9/2/2014,Same Day
CA-2014-128076,BO-11350,92105,2/3/2014,2/8/2014,Standard Class
CA-2014-128160,MM-17920,94110,12/20/2014,12/25/2014,Second Class
CA-2014-128265,VW-21775,10011,11/18/2014,11/23/2014,Second Class
CA-2014-128300,RS-19765,29483,11/25/2014,11/27/2014,Second Class
CA-2014-128328,PO-18865,46203,8/6/2014,8/10/2014,Standard Class
CA-2014-128335,JA-15970,10550,9/30/2014,10/6/2014,Standard Class
CA-2014-128363,DC-12850,38109,8/14/2014,8/19/2014,Standard Class
CA-2014-128370,FH-14275,90004,9/11/2014,9/11/2014,Same Day
CA-2014-128426,JK-15730,77036,10/8/2014,10/12/2014,Standard Class
CA-2014-128475,SC-20680,31907,8/27/2014,9/2/2014,Standard Class
CA-2014-128629,BP-11155,31907,7/11/2014,7/15/2014,Second Class
CA-2014-128699,ND-18370,32216,12/4/2014,12/6/2014,Second Class
CA-2014-128734,JL-15175,85224,12/25/2014,1/1/2015,Standard Class
CA-2014-128755,MK-18160,23602,5/5/2014,5/9/2014,Standard Class
CA-2014-128769,DM-12955,37211,9/8/2014,9/13/2014,Standard Class
CA-2014-128783,TG-21640,63301,9/8/2014,9/8/2014,Same Day
CA-2014-128853,JM-15250,21215,4/22/2014,4/24/2014,First Class
CA-2014-128944,KH-16330,43055,6/20/2014,6/22/2014,Second Class
CA-2014-128965,PS-18760,90008,4/18/2014,4/23/2014,Standard Class
CA-2014-129000,SZ-20035,48187,11/26/2014,11/28/2014,Second Class
CA-2014-129021,PO-18850,32303,8/24/2014,8/27/2014,Second Class
CA-2014-129028,GB-14530,29501,4/2/2014,4/4/2014,First Class
CA-2014-129294,KD-16615,90032,3/17/2014,3/22/2014,Standard Class
CA-2014-129357,KB-16585,98103,5/15/2014,5/20/2014,Standard Class
CA-2014-129378,NS-18505,95123,10/2/2014,10/3/2014,First Class
CA-2014-129462,JE-15745,41042,6/17/2014,6/22/2014,Second Class
CA-2014-129490,SJ-20125,33023,9/27/2014,10/1/2014,Standard Class
CA-2014-129567,CL-12565,93534,3/18/2014,3/22/2014,Second Class
CA-2014-129581,KN-16390,2740,12/12/2014,12/19/2014,Standard Class
CA-2014-129707,LH-16750,85224,4/26/2014,4/30/2014,Standard Class
CA-2014-129805,HM-14860,98103,12/29/2014,1/3/2015,Standard Class
CA-2014-129833,HF-14995,46203,12/10/2014,12/16/2014,Standard Class
CA-2014-129910,ME-17320,31907,3/31/2014,4/4/2014,Standard Class
CA-2014-130036,BP-11185,19120,8/28/2014,8/28/2014,Same Day
CA-2014-130043,BB-11545,77070,9/16/2014,9/20/2014,Standard Class
CA-2014-130106,VF-21715,94109,5/23/2014,5/27/2014,Standard Class
CA-2014-130141,HA-14905,80525,10/23/2014,10/25/2014,Second Class
CA-2014-130148,NK-18490,94110,9/25/2014,9/29/2014,Second Class
CA-2014-130211,BD-11620,73505,10/23/2014,10/23/2014,Same Day
CA-2014-130302,CY-12745,45503,9/15/2014,9/20/2014,Standard Class
CA-2014-130309,GB-14575,22204,12/18/2014,12/22/2014,Standard Class
CA-2014-130351,RB-19570,47201,12/6/2014,12/9/2014,First Class
CA-2014-130386,NG-18430,78745,11/13/2014,11/19/2014,Standard Class
CA-2014-130505,NF-18385,26003,10/13/2014,10/13/2014,Same Day
CA-2014-130526,GT-14755,61107,11/27/2014,11/30/2014,First Class
CA-2014-130631,BS-11755,98026,12/30/2014,1/3/2015,Standard Class
CA-2014-130715,CY-12745,94110,9/17/2014,9/21/2014,Standard Class
CA-2014-130764,JO-15145,94110,10/28/2014,10/29/2014,First Class
CA-2014-130771,LA-16780,78745,7/30/2014,8/4/2014,Standard Class
CA-2014-130834,JM-16195,28403,11/4/2014,11/7/2014,Second Class
CA-2014-130841,MH-17620,94110,7/29/2014,8/2/2014,Standard Class
CA-2014-130904,HM-14980,27217,4/12/2014,4/17/2014,Standard Class
CA-2014-130967,EB-13870,19140,3/11/2014,3/17/2014,Standard Class
CA-2014-131016,DC-12850,76017,9/19/2014,9/21/2014,First Class
CA-2014-131037,TM-21490,94110,8/23/2014,8/24/2014,First Class
CA-2014-131156,KH-16360,19143,4/4/2014,4/8/2014,Standard Class
CA-2014-131212,AB-10165,98006,12/6/2014,12/10/2014,Standard Class
CA-2014-131233,CS-12355,10024,4/15/2014,4/20/2014,Standard Class
CA-2014-131254,NC-18415,77095,11/20/2014,11/22/2014,First Class
CA-2014-131282,CB-12025,76706,2/6/2014,2/9/2014,Second Class
CA-2014-131303,EP-13915,92037,11/29/2014,12/3/2014,Standard Class
CA-2014-131366,SC-20440,17602,11/25/2014,11/30/2014,Standard Class
CA-2014-131492,HH-15010,94110,10/20/2014,10/25/2014,Second Class
CA-2014-131618,LS-17200,60076,6/18/2014,6/21/2014,First Class
CA-2014-131625,BN-11515,10009,9/2/2014,9/6/2014,Second Class
CA-2014-131632,AH-10120,75217,11/1/2014,11/5/2014,Standard Class
CA-2014-131653,RD-19585,10011,1/30/2014,2/6/2014,Standard Class
CA-2014-131695,RA-19285,10024,7/1/2014,7/7/2014,Standard Class
CA-2014-131807,GG-14650,95928,10/6/2014,10/11/2014,Standard Class
CA-2014-131828,CS-11845,98105,2/12/2014,2/14/2014,Second Class
CA-2014-131954,DS-13030,98115,1/22/2014,1/26/2014,Standard Class
CA-2014-132122,JH-15820,60610,7/10/2014,7/15/2014,Standard Class
CA-2014-132178,DB-12970,90004,5/4/2014,5/9/2014,Second Class
CA-2014-132185,DB-13615,28806,11/28/2014,12/3/2014,Standard Class
CA-2014-132199,BO-11350,19134,5/4/2014,5/9/2014,Standard Class
CA-2014-132213,PN-18775,37211,4/26/2014,4/27/2014,First Class
CA-2014-132234,MY-17380,10011,10/17/2014,10/19/2014,First Class
CA-2014-132262,ML-18265,98103,9/22/2014,9/24/2014,First Class
CA-2014-132290,MD-17350,75217,3/11/2014,3/15/2014,Standard Class
CA-2014-132339,JB-15400,1841,8/20/2014,8/24/2014,Standard Class
CA-2014-132346,PK-19075,19711,11/8/2014,11/12/2014,Standard Class
CA-2014-132353,DB-13060,60653,9/16/2014,9/18/2014,First Class
CA-2014-132430,CP-12085,44107,10/10/2014,10/12/2014,First Class
CA-2014-132437,EM-14095,10024,9/9/2014,9/14/2014,Second Class
CA-2014-132521,DW-13540,98105,9/24/2014,9/26/2014,Second Class
CA-2014-132584,HJ-14875,48234,8/27/2014,8/28/2014,First Class
CA-2014-132619,MS-17770,94109,9/1/2014,9/6/2014,Standard Class
CA-2014-132647,GH-14410,8861,2/18/2014,2/24/2014,Standard Class
CA-2014-132682,TH-21235,75081,6/9/2014,6/11/2014,Second Class
CA-2014-132738,HM-14860,80538,8/5/2014,8/8/2014,First Class
CA-2014-132934,JE-15475,10801,6/21/2014,6/27/2014,Standard Class
CA-2014-132955,SC-20575,2920,6/25/2014,6/29/2014,Standard Class
CA-2014-132976,AG-10495,19140,10/14/2014,10/18/2014,Standard Class
CA-2014-133004,AJ-10945,46226,9/1/2014,9/6/2014,Standard Class
CA-2014-133046,DK-13375,98115,7/28/2014,8/2/2014,Second Class
CA-2014-133067,MY-18295,19140,5/5/2014,5/11/2014,Standard Class
CA-2014-133074,DB-13615,94109,9/22/2014,9/26/2014,Standard Class
CA-2014-133095,EH-14005,72401,6/5/2014,6/5/2014,Same Day
CA-2014-133102,ED-13885,77095,8/18/2014,8/25/2014,Standard Class
CA-2014-133207,DO-13645,90036,11/28/2014,12/4/2014,Standard Class
CA-2014-133235,LH-16750,28205,8/2/2014,8/5/2014,First Class
CA-2014-133249,SZ-20035,90660,7/9/2014,7/12/2014,First Class
CA-2014-133256,TH-21550,48227,6/27/2014,6/28/2014,First Class
CA-2014-133263,JE-15610,30318,4/1/2014,4/3/2014,Second Class
CA-2014-133333,BF-11020,54302,9/19/2014,9/23/2014,Standard Class
CA-2014-133431,LC-17140,94122,12/18/2014,12/22/2014,Standard Class
CA-2014-133487,TS-21655,91730,5/7/2014,5/10/2014,Second Class
CA-2014-133501,DK-12895,37064,8/28/2014,9/2/2014,Standard Class
CA-2014-133620,EM-14065,10009,11/14/2014,11/19/2014,Standard Class
CA-2014-133641,EJ-14155,39503,5/15/2014,5/22/2014,Standard Class
CA-2014-133648,ML-17755,97477,6/26/2014,7/3/2014,Standard Class
CA-2014-133718,TB-21520,90045,7/24/2014,7/27/2014,First Class
CA-2014-133823,LP-17080,98103,5/12/2014,5/13/2014,Same Day
CA-2014-133865,PS-19045,90032,5/9/2014,5/13/2014,Standard Class
CA-2014-133928,ZC-21910,28601,6/12/2014,6/18/2014,Standard Class
CA-2014-134096,PP-18955,33021,9/25/2014,9/30/2014,Standard Class
CA-2014-134152,RP-19855,98103,5/28/2014,6/1/2014,Standard Class
CA-2014-134173,AB-10060,19143,9/17/2014,9/22/2014,Standard Class
CA-2014-134194,GA-14725,75081,12/26/2014,1/2/2015,Standard Class
CA-2014-134285,DS-13180,78207,12/8/2014,12/13/2014,Standard Class
CA-2014-134306,TD-20995,1852,7/9/2014,7/13/2014,Standard Class
CA-2014-134404,DR-12880,43055,12/28/2014,12/28/2014,Same Day
CA-2014-134418,GM-14500,98103,9/16/2014,9/21/2014,Standard Class
CA-2014-134439,TM-21010,68801,9/19/2014,9/24/2014,Second Class
CA-2014-134495,BF-11020,32216,4/2/2014,4/5/2014,Second Class
CA-2014-134565,TB-21400,98103,6/12/2014,6/14/2014,Second Class
CA-2014-134607,HL-15040,14609,10/4/2014,10/9/2014,Second Class
CA-2014-134635,NS-18640,90049,4/16/2014,4/18/2014,Second Class
CA-2014-134649,CA-11965,35244,1/27/2014,2/1/2014,Second Class
CA-2014-134796,FM-14380,60440,6/26/2014,7/2/2014,Standard Class
CA-2014-134810,MC-17605,28540,5/10/2014,5/11/2014,First Class
CA-2014-134838,ED-13885,90045,2/20/2014,2/21/2014,First Class
CA-2014-134845,SR-20425,80027,4/18/2014,4/24/2014,Standard Class
CA-2014-134880,TW-21025,85204,10/28/2014,11/2/2014,Standard Class
CA-2014-134915,EM-14140,85301,11/13/2014,11/13/2014,Same Day
CA-2014-134978,EB-13705,10024,11/13/2014,11/16/2014,Second Class
CA-2014-135034,AT-10735,60653,8/2/2014,8/4/2014,First Class
CA-2014-135069,BS-11755,19143,4/11/2014,4/15/2014,Standard Class
CA-2014-135076,YS-21880,92345,4/14/2014,4/18/2014,Standard Class
CA-2014-135111,CS-12400,58103,12/29/2014,1/3/2015,Standard Class
CA-2014-135167,SC-20800,90036,6/16/2014,6/21/2014,Standard Class
CA-2014-135279,BS-11800,10011,4/10/2014,4/12/2014,First Class
CA-2014-135307,LS-17245,64118,11/27/2014,11/28/2014,First Class
CA-2014-135377,BP-11095,10024,12/14/2014,12/19/2014,Standard Class
CA-2014-135419,BG-11740,93309,11/4/2014,11/10/2014,Standard Class
CA-2014-135587,BH-11710,39401,12/8/2014,12/13/2014,Standard Class
CA-2014-135650,AC-10660,77340,3/24/2014,3/28/2014,Standard Class
CA-2014-135692,CV-12805,76106,4/28/2014,5/2/2014,Standard Class
CA-2014-135783,GM-14440,94122,4/23/2014,4/25/2014,First Class
CA-2014-135860,JH-15985,48601,12/2/2014,12/8/2014,Standard Class
CA-2014-135909,JW-15220,95823,10/14/2014,10/21/2014,Standard Class
CA-2014-135937,KM-16375,85234,2/21/2014,2/28/2014,Standard Class
CA-2014-136000,SC-20440,10009,9/23/2014,9/26/2014,Second Class
CA-2014-136007,AC-10615,98115,2/24/2014,3/3/2014,Standard Class
CA-2014-136063,SS-20140,60302,12/16/2014,12/20/2014,Standard Class
CA-2014-136238,KB-16240,79762,12/27/2014,1/2/2015,Standard Class
CA-2014-136308,MW-18235,94122,11/17/2014,11/17/2014,Same Day
CA-2014-136350,GA-14515,10011,6/25/2014,6/27/2014,Second Class
CA-2014-136364,MH-17455,19140,7/14/2014,7/18/2014,Second Class
CA-2014-136448,AS-10090,19143,9/17/2014,9/19/2014,First Class
CA-2014-136497,RF-19840,43229,4/17/2014,4/21/2014,Standard Class
CA-2014-136511,MZ-17515,10011,3/24/2014,3/26/2014,Second Class
CA-2014-136539,GH-14665,78664,12/29/2014,1/2/2015,Standard Class
CA-2014-136609,TB-21355,75104,8/7/2014,8/12/2014,Standard Class
CA-2014-136623,TS-21430,92105,7/12/2014,7/17/2014,Standard Class
CA-2014-136651,JF-15355,91104,4/24/2014,4/26/2014,Second Class
CA-2014-136672,MG-17890,20735,3/8/2014,3/13/2014,Standard Class
CA-2014-136826,CB-12535,27514,6/17/2014,6/21/2014,Standard Class
CA-2014-136875,TC-21295,92024,12/4/2014,12/4/2014,Same Day
CA-2014-136882,DN-13690,74133,5/28/2014,6/4/2014,Standard Class
CA-2014-137001,GZ-14545,91360,6/11/2014,6/14/2014,Second Class
CA-2014-137022,SW-20275,92105,11/17/2014,11/23/2014,Standard Class
CA-2014-137085,CT-11995,90004,6/30/2014,7/7/2014,Standard Class
CA-2014-137099,FP-14320,90008,12/8/2014,12/11/2014,First Class
